obs_rms_mean,obs_rms_std,param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.0,1.0,0.002538276016190043,89.24546813964844,5.010391712188721,0.07186992466449738,0.35551008582115173,94.86628723144531,6.261576175689697,0.0499424934387207,0.3950819671154022,120.12654876708984,-0.11047114431858063,0.7943741083145142,1000.0,1978.0,250.93820190429688,1912.5078125,6581.2622056007385,1978.0,989,1978000,300.5502498163189,-96.28237915039062,42.93681716918945,0.006965538952499628
0.0,1.0,0.002525619467714997,91.37641143798828,4.364656925201416,0.0633862316608429,0.3946780264377594,95.8494873046875,5.860799312591553,0.03488697111606598,0.40297961235046387,120.10265350341797,-0.11033041030168533,0.7940962910652161,1000.0,1980.0,253.018310546875,1916.6646728515625,6589.743195056915,1980.0,990,1980000,300.46694406623214,-97.21391296386719,35.00580978393555,0.021997706964612007
0.0,1.0,0.002510514885787766,92.88165283203125,3.897540330886841,0.09946705400943756,0.27183395624160767,97.36913299560547,5.4590888023376465,0.06730625033378601,0.34180599451065063,120.08004760742188,-0.11014977842569351,0.7937886118888855,1000.0,1982.0,254.93170166015625,1922.7718505859375,6598.275458097458,1982.0,991,1982000,300.3815182598467,-99.15620422363281,39.893211364746094,0.010878825560212135
0.0,1.0,0.0024905158687420223,94.70819091796875,3.6906683444976807,0.09782479703426361,0.28523775935173035,99.29729461669922,5.97355318069458,0.1256786286830902,0.18490153551101685,120.05925750732422,-0.10997519642114639,0.7934983968734741,1000.0,1984.0,257.7423095703125,1942.1890869140625,6606.917786359787,1984.0,992,1984000,300.29131043465344,-99.84465789794922,55.27082824707031,0.01586148701608181
0.0,1.0,0.0024780974656134617,94.41629028320312,4.236996173858643,0.07925117760896683,0.13392964005470276,99.24105834960938,5.38532018661499,0.09955738484859467,0.15325255692005157,120.03947448730469,-0.10975417494773865,0.7931622266769409,1000.0,1986.0,260.3267822265625,1956.4627685546875,6615.662058591843,1986.0,993,1986000,300.19671234880525,-100.85920715332031,50.69137191772461,0.006805312819778919
0.0,1.0,0.0024632770911780025,94.21334075927734,4.2350873947143555,0.1071368157863617,0.24187242984771729,98.68824005126953,6.02166223526001,0.10283327102661133,0.23506362736225128,120.01985168457031,-0.10953248292207718,0.7928229570388794,1000.0,1988.0,262.07720947265625,1959.368408203125,6624.336771965027,1988.0,994,1988000,300.1055152288528,-100.0652084350586,48.16767883300781,0.007282021455466747
0.0,1.0,0.00244609864049976,93.02689361572266,3.9120137691497803,0.07683870941400528,0.35261401534080505,97.68509674072266,6.09028959274292,0.09551277756690979,0.402389258146286,119.99950408935547,-0.10931586474180222,0.7925006151199341,1000.0,1990.0,264.99951171875,1994.377685546875,6633.084425210953,1990.0,995,1990000,300.0112575736908,-99.45012664794922,41.892276763916016,0.011169971898198128
0.0,1.0,0.0024314696364911136,94.03887939453125,3.8344168663024902,0.08383094519376755,0.35603412985801697,98.53227233886719,5.710826396942139,0.11303658783435822,0.24795836210250854,119.97909545898438,-0.10907995700836182,0.7921910285949707,1000.0,1992.0,267.38140869140625,2015.2010498046875,6641.658408164978,1992.0,996,1992000,299.92509062964126,-99.9820785522461,53.352909088134766,0.006311455741524696
0.0,1.0,0.002424187975796074,93.71876525878906,4.353769779205322,0.04486638307571411,0.27481696009635925,98.75115203857422,5.901693344116211,0.1052529588341713,0.24679891765117645,119.959228515625,-0.10886857658624649,0.7918602824211121,1000.0,1994.0,269.6730041503906,2026.3089599609375,6650.34981918335,1994.0,997,1994000,299.83385148374936,-100.49638366699219,44.52613830566406,0.008793435990810394
0.0,1.0,0.002412100301944773,94.153076171875,3.8286643028259277,0.11580749601125717,0.2240648716688156,98.77586364746094,5.874448776245117,0.06857852637767792,0.2649195194244385,119.93920135498047,-0.10868214815855026,0.7915369272232056,1000.0,1996.0,271.95166015625,2040.9091796875,6659.0904104709625,1996.0,998,1996000,299.7406367784746,-99.68637084960938,43.691436767578125,0.010316035710275173
0.0,1.0,0.0023928852654884173,95.29374694824219,4.032772064208984,0.10201636701822281,0.13831503689289093,100.06106567382812,5.650199890136719,0.10052792727947235,0.1858557164669037,119.92017364501953,-0.10845889151096344,0.7912000417709351,1000.0,1998.0,274.3058166503906,2052.13818359375,6667.32275724411,1998.0,999,1998000,299.67050835047,-101.72465515136719,47.753543853759766,0.013150550425052643
0.0,1.0,0.0023809536756358145,94.98141479492188,3.8032875061035156,0.14621229469776154,0.20086871087551117,99.78923034667969,6.4296064376831055,0.10458701103925705,0.27277764678001404,119.90234375,-0.1082373708486557,0.7908545136451721,1000.0,2000.0,276.5795593261719,2061.638671875,6676.049036979675,2000.0,1000,2000000,299.57838669573704,-101.85093688964844,50.540794372558594,0.014465906657278538
0.0,1.0,0.002366714274048085,94.6949462890625,3.977898359298706,0.11793244630098343,0.22874851524829865,99.31988525390625,6.189237594604492,0.09618793427944183,0.2276012897491455,119.88375091552734,-0.10803879052400589,0.7905230522155762,1000.0,2002.0,278.872314453125,2076.27001953125,6684.636684894562,2002.0,1001,2002000,299.4927165636345,-100.8727035522461,49.60020446777344,0.018272794783115387
0.0,1.0,0.0023596265399274995,93.65690612792969,4.661853790283203,0.05762399733066559,0.20511506497859955,98.61714935302734,6.110174655914307,0.09087517857551575,0.2858203947544098,119.86427307128906,-0.10784590244293213,0.7902078628540039,1000.0,2004.0,281.1478271484375,2093.327880859375,6693.403713464737,2004.0,1002,2004000,299.39924226722917,-100.28311157226562,41.8699836730957,0.017602816224098206
0.0,1.0,0.0023431709295211878,94.7217788696289,4.023760795593262,0.021757692098617554,0.3873274028301239,98.92306518554688,5.639308929443359,0.0612432062625885,0.35362157225608826,119.84452819824219,-0.10764314234256744,0.7898916006088257,1000.0,2006.0,283.39862060546875,2111.019287109375,6702.363042116165,2006.0,1003,2006000,299.2974250118563,-100.67650604248047,47.82065963745117,0.022701699286699295
0.0,1.0,0.002329157489362493,94.6768798828125,4.069977283477783,0.06965578347444534,0.35380175709724426,99.0560073852539,6.05221700668335,0.02103552222251892,0.40460532903671265,119.82575225830078,-0.10746897757053375,0.7895814180374146,1000.0,2008.0,285.8834533691406,2126.43115234375,6711.043791055679,2008.0,1004,2008000,299.20829941181654,-100.8383560180664,40.57418441772461,0.007034829817712307
0.0,1.0,0.0023129143646258674,96.3506088256836,3.660780429840088,0.11520376801490784,0.20861555635929108,100.4808349609375,5.652349948883057,0.10160670429468155,0.24729909002780914,119.80746459960938,-0.10732416808605194,0.7892875671386719,1000.0,2010.0,288.44482421875,2149.801025390625,6719.594877243042,2010.0,1005,2010000,299.1251759547557,-102.18860626220703,56.424720764160156,0.01809070259332657
0.0,1.0,0.0022967845165149815,95.44525146484375,3.7725799083709717,0.07869493961334229,0.3396930396556854,100.02622985839844,6.127344608306885,0.07432124018669128,0.3287504017353058,119.7891845703125,-0.10711444914340973,0.78896164894104,1000.0,2012.0,290.815673828125,2157.678955078125,6728.296907186508,2012.0,1006,2012000,299.0355550229923,-101.51358032226562,48.921756744384766,0.018262775614857674
0.0,1.0,0.0022830484924059014,94.7232437133789,4.595404148101807,0.048173949122428894,0.3698943257331848,99.15374755859375,6.379092693328857,0.05132247507572174,0.3490102291107178,119.77085876464844,-0.10696780681610107,0.7886524200439453,1000.0,2014.0,292.9296875,2168.003173828125,6736.953332901001,2014.0,1007,2014000,298.94818926001835,-101.20013427734375,47.5240592956543,0.02192937210202217
0.0,1.0,0.0022671269235075863,95.53304290771484,4.184112548828125,0.14010250568389893,0.1035049706697464,99.89451599121094,5.752291202545166,0.1495867818593979,0.16816000640392303,119.75202941894531,-0.10678548365831375,0.7883338332176208,1000.0,2016.0,294.80877685546875,2176.7099609375,6745.4769060611725,2016.0,1008,2016000,298.86693380990096,-101.28878021240234,47.77336502075195,0.010486843064427376
0.0,1.0,0.0022490667597360957,93.73841857910156,4.116947174072266,0.06947287172079086,0.3661917746067047,98.27827453613281,6.638740539550781,0.08703679591417313,0.3064216673374176,119.7330551147461,-0.1065552830696106,0.7879998087882996,1000.0,2018.0,297.2742919921875,2191.99755859375,6754.029364347458,2018.0,1009,2018000,298.7846056240784,-99.73648071289062,48.39067459106445,0.028353210538625717
0.0,1.0,0.0022378522888563917,92.42276763916016,3.7313592433929443,0.17933878302574158,0.23809511959552765,96.93836975097656,5.984337329864502,0.21710726618766785,0.16393312811851501,119.7127914428711,-0.10634130239486694,0.7876795530319214,1000.0,2020.0,299.3957824707031,2198.85009765625,6762.805331230164,2020.0,1010,2020000,298.69261365128773,-99.15811157226562,57.47776412963867,0.016014136373996735
0.0,1.0,0.0022244687116112203,91.1683578491211,4.218239784240723,0.10452517867088318,0.2859211266040802,95.84200286865234,6.257729530334473,0.10163644701242447,0.25968503952026367,119.69135284423828,-0.10607288777828217,0.7873740196228027,1000.0,2022.0,302.3310546875,2223.846435546875,6771.459509134293,2022.0,1011,2022000,298.6062306467968,-97.72673797607422,56.2747688293457,0.011207210831344128
0.0,1.0,0.0022155908236619754,92.34507751464844,3.3909285068511963,0.07546104490756989,0.3929487466812134,96.74293518066406,6.234720706939697,0.055319398641586304,0.3639087677001953,119.66993713378906,-0.1059022843837738,0.7870554327964783,1000.0,2024.0,304.2633972167969,2245.81640625,6780.06162071228,2024.0,1012,2024000,298.5223605957977,-98.3039321899414,46.77317810058594,0.01690923236310482
0.0,1.0,0.00220674836749652,94.02418518066406,3.5423007011413574,0.09622165560722351,0.21303880214691162,98.3414306640625,5.679506778717041,0.08129572868347168,0.22523899376392365,119.64942932128906,-0.10573680698871613,0.7867658734321594,1000.0,2026.0,306.8089904785156,2271.998046875,6788.909226894379,2026.0,1013,2026000,298.4279112134784,-100.01376342773438,47.343292236328125,0.011999918147921562
0.0,1.0,0.0021891691854462286,94.48208618164062,3.25740647315979,0.17748263478279114,0.14148454368114471,99.2372055053711,5.410892009735107,0.17720068991184235,0.13577160239219666,119.63055419921875,-0.10555103421211243,0.7864333391189575,1000.0,2028.0,308.7169494628906,2279.394287109375,6797.7527685165405,2028.0,1014,2028000,298.3338860737305,-100.78137969970703,50.12081527709961,0.01471460796892643
0.0,1.0,0.002191358901923971,94.26889038085938,3.5832507610321045,0.16511715948581696,0.14880067110061646,98.51692199707031,5.9442548751831055,0.14445760846138,0.23912517726421356,119.61144256591797,-0.10529185086488724,0.7861088514328003,1000.0,2030.0,310.9003601074219,2296.250244140625,6806.409248113632,2030.0,1015,2030000,298.24830185792985,-100.21045684814453,45.515071868896484,0.008156524039804935
0.0,1.0,0.0021760767597119365,95.15007019042969,3.6161346435546875,0.13842304050922394,0.19365282356739044,99.17129516601562,5.417191028594971,0.16643887758255005,0.18466804921627045,119.59280395507812,-0.10500771552324295,0.7857925891876221,1000.0,2032.0,313.5166015625,2321.185791015625,6814.945156812668,2032.0,1016,2032000,298.16821019736,-100.9515151977539,51.18983459472656,0.021845290437340736
0.0,1.0,0.002160901192406633,95.47816467285156,3.7446889877319336,0.10640396922826767,0.17397969961166382,100.03789520263672,5.856136322021484,0.17769275605678558,0.1851855367422104,119.57489013671875,-0.10473562777042389,0.7854674458503723,1000.0,2034.0,316.1986999511719,2354.255859375,6823.459961414337,2034.0,1017,2034000,298.0892408692908,-101.6998062133789,47.80205535888672,0.02553659863770008
0.0,1.0,0.0021479778246884995,94.23826599121094,4.246703624725342,0.19290879368782043,0.05400502309203148,98.90364837646484,6.103687286376953,0.16067126393318176,0.1326187700033188,119.55632781982422,-0.10445543378591537,0.7851524353027344,1000.0,2036.0,318.98724365234375,2393.300537109375,6831.867509365082,2036.0,1018,2036000,298.0151469871252,-100.442138671875,46.91114807128906,0.0155870346352458
0.0,1.0,0.00213299821429407,93.0324478149414,3.7901906967163086,0.1697675883769989,0.11525031179189682,97.78009033203125,5.792726993560791,0.16502290964126587,0.11034230142831802,119.53684997558594,-0.10419123619794846,0.7848259806632996,1000.0,2038.0,321.5951843261719,2411.4384765625,6840.764147043228,2038.0,1019,2038000,297.9199335327006,-99.52287292480469,51.03822326660156,0.007918422110378742
0.0,1.0,0.002120241721603748,91.8477783203125,4.300162315368652,0.19356957077980042,0.1358175277709961,96.43106842041016,6.357222557067871,0.2082200050354004,0.06837104260921478,119.51629638671875,-0.10390783846378326,0.7844988703727722,1000.0,2040.0,323.8214416503906,2426.4404296875,6849.502678871155,2040.0,1020,2040000,297.8318420537075,-98.15808868408203,50.75010681152344,0.011072306893765926
0.0,1.0,0.00211177980513288,90.52582550048828,4.095505714416504,0.20571275055408478,0.0699959546327591,95.3572769165039,5.850027561187744,0.1852240264415741,0.14715197682380676,119.49494171142578,-0.10365016013383865,0.7841766476631165,1000.0,2042.0,326.5875244140625,2443.08642578125,6858.128275871277,2042.0,1021,2042000,297.74887809904345,-97.0658187866211,51.50022888183594,0.0234709233045578
0.0,1.0,0.0020970526332058114,90.46219635009766,3.88511061668396,0.16231516003608704,0.09588900953531265,95.3961181640625,5.548113822937012,0.17140038311481476,0.07713228464126587,119.47311401367188,-0.10337809473276138,0.7838495373725891,1000.0,2044.0,329.0757141113281,2466.4892578125,6866.955072641373,2044.0,1022,2044000,297.657401042785,-97.48681640625,41.096275329589844,0.013732335530221462
0.0,1.0,0.00208451111469565,90.18418884277344,4.330479145050049,0.14155979454517365,0.15204253792762756,95.18283081054688,5.984771728515625,0.12932522594928741,0.17701609432697296,119.45060729980469,-0.10312140733003616,0.7835196256637573,1000.0,2046.0,331.1428527832031,2484.81201171875,6875.6668219566345,2046.0,1023,2046000,297.5711378955041,-96.51437377929688,49.9750862121582,0.013497285544872284
0.0,1.0,0.0020761917996121753,90.71293640136719,3.975130558013916,0.10493144392967224,0.21120980381965637,95.51042175292969,6.13167667388916,0.12530913949012756,0.20220883190631866,119.42838287353516,-0.10287024080753326,0.7831966876983643,1000.0,2048.0,333.69964599609375,2510.2822265625,6884.357715606689,2048.0,1024,2048000,297.48599427906373,-97.28031921386719,42.39936828613281,0.013357307761907578
0.0,1.0,0.0020679056870398166,91.1766357421875,3.844674587249756,0.14994755387306213,0.1968233436346054,95.72235107421875,5.797796249389648,0.17182208597660065,0.21673095226287842,119.40699005126953,-0.10262291133403778,0.7828717231750488,1000.0,2050.0,336.1875,2528.638916015625,6893.007862091064,2050.0,1025,2050000,297.4028234138865,-97.2894515991211,54.71000671386719,0.0048110513016581535
0.0,1.0,0.002055538483164904,91.03495788574219,3.814479351043701,0.17418956756591797,0.16086621582508087,95.93397521972656,6.002285957336426,0.17778122425079346,0.14077770709991455,119.3858413696289,-0.10236718505620956,0.7825481295585632,1000.0,2052.0,338.65765380859375,2557.291015625,6901.84579205513,2052.0,1026,2052000,297.31177163681394,-97.46435546875,50.27842330932617,0.011401304043829441
0.0,1.0,0.0020432452419144194,91.62861633300781,3.229492425918579,0.20591723918914795,0.0964343473315239,96.31451416015625,5.852592945098877,0.17672356963157654,0.10670623183250427,119.364501953125,-0.10210864245891571,0.7822274565696716,1000.0,2054.0,341.1371765136719,2579.093017578125,6910.475510597229,2054.0,1027,2054000,297.22990796366855,-97.6799545288086,46.61762237548828,0.0180328618735075
0.0,1.0,0.00203305705422886,90.96858215332031,4.158738613128662,0.22845152020454407,0.07054420560598373,95.50336456298828,5.919968128204346,0.2205589860677719,0.09737307578325272,119.34361267089844,-0.10182520747184753,0.7819075584411621,1000.0,2056.0,343.95281982421875,2614.911376953125,6919.351647377014,2056.0,1028,2056000,297.1376661828407,-97.6014175415039,65.98951721191406,0.02088502049446106
0.0,1.0,0.0020168615148545795,90.40164184570312,4.481311798095703,0.231032133102417,0.04962920397520065,95.57331848144531,6.211732387542725,0.22323837876319885,0.071930430829525,119.32192993164062,-0.10153426975011826,0.7815921306610107,1000.0,2058.0,346.78961181640625,2632.35791015625,6927.8811140060425,2058.0,1029,2058000,297.0605248752548,-97.296630859375,48.162696838378906,0.022686157375574112
